Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Seed_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Seed_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2003,Texas,Syracuse,84,95,7,Texas,1.0,B12,26,7,23.49,119.3,3,95.8,58,69.4,67,-0.009000000000000001,188,10.36,9,107.1,16,96.7,7,2.16,104,8,Syracuse,3.0,BE,30,5,23.28,114.4,17,91.1,14,71.0,32,0.083,16,10.32,10,106.6,34,96.3,4,-3.63,242
2003,NC State,Wake Forest,87,83,50,NC State,9.0,ACC,18,13,13.18,111.2,30,98.1,88,65.0,257,-0.023,223,8.48,34,106.9,22,98.4,49,-6.48,292,21,Wake Forest,2.0,ACC,25,6,19.87,114.5,15,94.6,37,67.7,130,0.073,25,7.83,44,105.8,58,98.0,35,-3.8,249
2003,Wisconsin,Tulsa,61,60,12,Wisconsin,5.0,B10,24,8,22.07,114.4,16,92.4,21,61.9,310,-0.024,228,6.46,64,106.1,52,99.6,80,-1.01,179,51,Tulsa,13.0,WAC,23,10,13.04,107.9,70,94.9,41,67.4,150,-0.061,291,1.05,139,102.7,155,101.7,124,4.16,62
2003,Indiana,Penn State,77,49,41,Indiana,7.0,B10,21,13,14.48,113.4,20,98.9,102,63.7,284,0.05,57,10.49,8,107.2,13,96.8,8,9.29,20,209,Penn State,,B10,7,21,-4.58,98.6,231,103.2,185,67.6,133,-0.004,171,8.26,37,106.4,39,98.2,39,-1.64,193
2003,Indiana,Michigan,63,56,41,Indiana,7.0,B10,21,13,14.48,113.4,20,98.9,102,63.7,284,0.05,57,10.49,8,107.2,13,96.8,8,9.29,20,61,Michigan,,B10,17,13,10.71,109.0,59,98.3,91,65.1,252,0.024,107,7.33,50,106.1,51,98.7,59,1.27,126
2003,Indiana,Alabama,67,62,41,Indiana,7.0,B10,21,13,14.48,113.4,20,98.9,102,63.7,284,0.05,57,10.49,8,107.2,13,96.8,8,9.29,20,38,Alabama,10.0,SEC,17,12,14.6,110.3,39,95.7,54,65.3,243,-0.015,205,9.55,16,106.6,32,97.1,11,2.31,102
2003,Illinois,Northwestern,94,65,5,Illinois,4.0,B10,25,7,24.47,113.2,22,88.7,7,67.8,127,-0.028999999999999998,242,7.29,52,105.8,60,98.5,53,-4.18,257,167,Northwestern,,B10,12,17,0.05,105.0,117,104.9,218,60.4,317,-0.003,169,4.99,82,104.7,83,99.7,82,-11.03,319
2003,Kentucky,Mississippi State,64,57,1,Kentucky,1.0,SEC,32,4,29.18,116.5,5,87.4,4,67.7,132,0.051,53,11.2,4,108.6,3,97.4,16,6.77,33,14,Mississippi State,5.0,SEC,21,10,21.53,107.4,79,85.8,1,64.8,263,-0.06,290,8.85,27,106.9,23,98.0,34,-2.62,218
2003,Missouri,Nebraska,70,61,28,Missouri,6.0,B12,22,11,17.32,111.5,27,94.2,34,66.9,173,0.043,68,11.14,5,107.1,18,95.9,1,2.97,87,138,Nebraska,,B12,11,18,2.47,97.4,252,94.9,42,66.6,183,0.013999999999999999,127,8.97,25,106.9,25,97.9,32,-1.84,201
2003,Texas,Michigan State,85,76,7,Texas,1.0,B12,26,7,23.49,119.3,3,95.8,58,69.4,67,-0.009000000000000001,188,10.36,9,107.1,16,96.7,7,2.16,104,19,Michigan State,7.0,B10,22,13,20.26,110.1,43,89.9,12,63.6,286,-0.05,280,10.11,13,107.3,12,97.2,13,3.2,83
2003,Utah,Air Force,42,38,44,Utah,9.0,MWC,25,8,14.04,106.6,91,92.6,23,62.1,308,0.069,32,5.24,75,106.7,29,101.5,119,1.55,117,152,Air Force,,MWC,12,16,1.27,105.2,111,104.0,192,52.9,327,-0.07400000000000001,299,1.99,123,104.1,111,102.1,140,-6.08,290
2003,Utah,Oregon,60,58,44,Utah,9.0,MWC,25,8,14.04,106.6,91,92.6,23,62.1,308,0.069,32,5.24,75,106.7,29,101.5,119,1.55,117,42,Oregon,8.0,P10,23,10,14.25,111.4,29,97.1,73,71.2,28,0.032,87,5.23,76,105.1,73,99.8,85,-4.45,262
2003,Utah,Kentucky,54,74,44,Utah,9.0,MWC,25,8,14.04,106.6,91,92.6,23,62.1,308,0.069,32,5.24,75,106.7,29,101.5,119,1.55,117,1,Kentucky,1.0,SEC,32,4,29.18,116.5,5,87.4,4,67.7,132,0.051,53,11.2,4,108.6,3,97.4,16,6.77,33
2003,Marquette,Kentucky,83,69,15,Marquette,3.0,CUSA,27,6,21.3,120.5,2,99.2,109,65.7,219,0.07,30,7.93,42,106.1,50,98.2,40,-1.45,188,1,Kentucky,1.0,SEC,32,4,29.18,116.5,5,87.4,4,67.7,132,0.051,53,11.2,4,108.6,3,97.4,16,6.77,33
2003,Wisconsin,Kentucky,57,63,12,Wisconsin,5.0,B10,24,8,22.07,114.4,16,92.4,21,61.9,310,-0.024,228,6.46,64,106.1,52,99.6,80,-1.01,179,1,Kentucky,1.0,SEC,32,4,29.18,116.5,5,87.4,4,67.7,132,0.051,53,11.2,4,108.6,3,97.4,16,6.77,33
2003,Utah State,Cal State Fullerton,89,83,88,Utah State,15.0,BW,22,9,7.41,107.1,85,99.7,117,61.0,315,0.003,159,-2.0,193,101.1,198,103.1,188,-0.07,155,234,Cal State Fullerton,,BW,10,19,-7.48,101.4,181,108.9,284,59.9,320,-0.008,184,-2.38,206,100.9,207,103.2,196,-2.61,217
2003,Utah State,UC-Irvine,62,55,88,Utah State,15.0,BW,22,9,7.41,107.1,85,99.7,117,61.0,315,0.003,159,-2.0,193,101.1,198,103.1,188,-0.07,155,119,UC-Irvine,,BW,19,9,4.1,103.6,137,99.5,115,65.5,237,0.077,23,-2.03,196,100.8,209,102.9,178,2.39,98
2003,Utah State,Cal Poly,57,54,88,Utah State,15.0,BW,22,9,7.41,107.1,85,99.7,117,61.0,315,0.003,159,-2.0,193,101.1,198,103.1,188,-0.07,155,181,Cal Poly,,BW,15,14,-1.38,98.4,234,99.7,119,69.2,75,0.045,65,-1.64,183,101.2,194,102.8,176,0.71,136
2003,Kentucky,Vanderbilt,81,63,1,Kentucky,1.0,SEC,32,4,29.18,116.5,5,87.4,4,67.7,132,0.051,53,11.2,4,108.6,3,97.4,16,6.77,33,90,Vanderbilt,,SEC,11,18,6.78,103.7,135,96.9,69,69.3,68,-0.049,278,10.95,7,108.4,4,97.4,17,-1.35,185
2003,Kentucky,IUPUI,95,64,1,Kentucky,1.0,SEC,32,4,29.18,116.5,5,87.4,4,67.7,132,0.051,53,11.2,4,108.6,3,97.4,16,6.77,33,161,IUPUI,16.0,MCon,19,14,0.46,102.9,153,102.5,171,67.0,164,0.071,27,-2.19,201,102.6,157,104.8,265,2.79,90
2003,Kansas,Iowa State,89,74,2,Kansas,2.0,B12,30,8,28.62,115.0,12,86.4,3,72.2,14,-0.017,208,11.84,2,108.6,2,96.8,9,6.07,35,64,Iowa State,,B12,16,14,10.59,106.3,98,95.7,53,66.3,192,-0.045,276,6.18,69,104.5,98,98.3,46,-11.54,320
2003,Kansas,Duke,69,65,2,Kansas,2.0,B12,30,8,28.62,115.0,12,86.4,3,72.2,14,-0.017,208,11.84,2,108.6,2,96.8,9,6.07,35,6,Duke,3.0,ACC,26,7,23.75,115.0,13,91.3,15,70.7,40,-0.03,246,8.85,28,107.1,17,98.3,43,0.64,138
2003,Kansas,Arizona,78,75,2,Kansas,2.0,B12,30,8,28.62,115.0,12,86.4,3,72.2,14,-0.017,208,11.84,2,108.6,2,96.8,9,6.07,35,4,Arizona,1.0,P10,28,4,26.8,115.6,10,88.8,8,72.7,11,-0.006999999999999999,181,8.69,31,107.2,14,98.5,52,8.19,26
2003,Vermont,Arizona,51,80,150,Vermont,16.0,AE,19,11,1.57,101.1,191,99.5,114,64.4,271,0.019,119,-5.14,251,99.3,249,104.4,245,-2.29,213,4,Arizona,1.0,P10,28,4,26.8,115.6,10,88.8,8,72.7,11,-0.006999999999999999,181,8.69,31,107.2,14,98.5,52,8.19,26
2003,Notre Dame,Arizona,71,88,18,Notre Dame,5.0,BE,24,10,20.31,116.5,7,96.2,60,69.2,74,0.009000000000000001,139,11.01,6,107.4,9,96.3,5,3.78,65,4,Arizona,1.0,P10,28,4,26.8,115.6,10,88.8,8,72.7,11,-0.006999999999999999,181,8.69,31,107.2,14,98.5,52,8.19,26
2003,Gonzaga,Arizona,95,96,33,Gonzaga,9.0,WCC,24,9,15.58,113.2,21,97.7,82,66.9,170,-0.021,220,3.92,93,104.0,115,100.1,87,5.83,42,4,Arizona,1.0,P10,28,4,26.8,115.6,10,88.8,8,72.7,11,-0.006999999999999999,181,8.69,31,107.2,14,98.5,52,8.19,26
2003,Oklahoma,Colorado,74,59,9,Oklahoma,1.0,B12,27,7,23.01,112.1,25,89.1,10,62.7,299,0.034,84,9.01,24,106.7,30,97.7,25,-2.32,214,34,Colorado,10.0,B12,20,12,15.27,109.1,56,93.8,28,69.9,56,0.001,162,9.02,23,106.9,24,97.8,30,0.22,151
2003,Michigan State,Colorado,79,64,19,Michigan State,7.0,B10,22,13,20.26,110.1,43,89.9,12,63.6,286,-0.05,280,10.11,13,107.3,12,97.2,13,3.2,83,34,Colorado,10.0,B12,20,12,15.27,109.1,56,93.8,28,69.9,56,0.001,162,9.02,23,106.9,24,97.8,30,0.22,151
2003,Oklahoma,Missouri,49,47,9,Oklahoma,1.0,B12,27,7,23.01,112.1,25,89.1,10,62.7,299,0.034,84,9.01,24,106.7,30,97.7,25,-2.32,214,28,Missouri,6.0,B12,22,11,17.32,111.5,27,94.2,34,66.9,173,0.043,68,11.14,5,107.1,18,95.9,1,2.97,87
2003,Southern Illinois,Missouri,71,72,55,Southern Illinois,11.0,MVC,24,7,11.76,110.3,40,98.6,96,67.8,125,0.063,39,1.97,124,103.5,129,101.5,120,3.35,79,28,Missouri,6.0,B12,22,11,17.32,111.5,27,94.2,34,66.9,173,0.043,68,11.14,5,107.1,18,95.9,1,2.97,87
2003,Oklahoma,California,74,65,9,Oklahoma,1.0,B12,27,7,23.01,112.1,25,89.1,10,62.7,299,0.034,84,9.01,24,106.7,30,97.7,25,-2.32,214,47,California,8.0,P10,22,9,13.59,109.9,45,96.3,63,65.9,208,0.061,42,7.06,57,106.7,31,99.6,79,0.3,147
2003,NC State,California,74,76,50,NC State,9.0,ACC,18,13,13.18,111.2,30,98.1,88,65.0,257,-0.023,223,8.48,34,106.9,22,98.4,49,-6.48,292,47,California,8.0,P10,22,9,13.59,109.9,45,96.3,63,65.9,208,0.061,42,7.06,57,106.7,31,99.6,79,0.3,147
2003,Oklahoma,Butler,65,54,9,Oklahoma,1.0,B12,27,7,23.01,112.1,25,89.1,10,62.7,299,0.034,84,9.01,24,106.7,30,97.7,25,-2.32,214,31,Butler,12.0,Horz,27,6,16.09,115.4,11,99.3,110,58.6,325,0.073,24,4.1,91,104.5,95,100.4,94,1.84,112
2003,Mississippi State,Butler,46,47,14,Mississippi State,5.0,SEC,21,10,21.53,107.4,79,85.8,1,64.8,263,-0.06,290,8.85,27,106.9,23,98.0,34,-2.62,218,31,Butler,12.0,Horz,27,6,16.09,115.4,11,99.3,110,58.6,325,0.073,24,4.1,91,104.5,95,100.4,94,1.84,112
2003,Louisville,Butler,71,79,10,Louisville,4.0,CUSA,25,7,22.75,115.8,9,93.0,25,72.5,12,-0.028999999999999998,241,6.8,61,105.4,67,98.6,56,6.01,39,31,Butler,12.0,Horz,27,6,16.09,115.4,11,99.3,110,58.6,325,0.073,24,4.1,91,104.5,95,100.4,94,1.84,112
2003,Illinois,Ohio State,72,59,5,Illinois,4.0,B10,25,7,24.47,113.2,22,88.7,7,67.8,127,-0.028999999999999998,242,7.29,52,105.8,60,98.5,53,-4.18,257,75,Ohio State,,B10,17,15,8.93,103.2,147,94.3,35,64.2,277,0.052000000000000005,50,9.63,15,107.0,19,97.4,18,-0.59,168
2003,Marquette,Holy Cross,72,68,15,Marquette,3.0,CUSA,27,6,21.3,120.5,2,99.2,109,65.7,219,0.07,30,7.93,42,106.1,50,98.2,40,-1.45,188,66,Holy Cross,14.0,Pat,25,5,10.4,105.5,107,95.1,45,65.1,250,0.065,37,-5.57,260,99.0,258,104.5,252,-0.64,170
2003,Duke,NC State,84,77,6,Duke,3.0,ACC,26,7,23.75,115.0,13,91.3,15,70.7,40,-0.03,246,8.85,28,107.1,17,98.3,43,0.64,138,50,NC State,9.0,ACC,18,13,13.18,111.2,30,98.1,88,65.0,257,-0.023,223,8.48,34,106.9,22,98.4,49,-6.48,292
2003,Michigan State,Purdue,54,42,19,Michigan State,7.0,B10,22,13,20.26,110.1,43,89.9,12,63.6,286,-0.05,280,10.11,13,107.3,12,97.2,13,3.2,83,27,Purdue,9.0,B10,19,11,17.42,107.0,87,89.6,11,69.3,71,-0.012,194,9.53,17,107.6,6,98.0,36,4.87,55
2003,Texas,Purdue,77,67,7,Texas,1.0,B12,26,7,23.49,119.3,3,95.8,58,69.4,67,-0.009000000000000001,188,10.36,9,107.1,16,96.7,7,2.16,104,27,Purdue,9.0,B10,19,11,17.42,107.0,87,89.6,11,69.3,71,-0.012,194,9.53,17,107.6,6,98.0,36,4.87,55
2003,Michigan State,Florida,68,46,19,Michigan State,7.0,B10,22,13,20.26,110.1,43,89.9,12,63.6,286,-0.05,280,10.11,13,107.3,12,97.2,13,3.2,83,11,Florida,2.0,SEC,25,8,22.14,116.5,6,94.4,36,65.0,256,0.008,140,8.3,36,105.9,56,97.6,24,-0.9,174
2003,Sam Houston State,Florida,55,85,157,Sam Houston State,15.0,Slnd,21,7,0.82,101.5,179,100.6,136,67.2,158,0.08800000000000001,13,-7.41,280,97.0,296,104.4,246,-2.0,204,11,Florida,2.0,SEC,25,8,22.14,116.5,6,94.4,36,65.0,256,0.008,140,8.3,36,105.9,56,97.6,24,-0.9,174
2003,Texas Southern,Mississippi Valley State,73,72,260,Texas Southern,16.0,SWAC,18,13,-10.45,98.3,238,108.7,281,68.4,104,0.037000000000000005,75,-12.96,321,94.4,322,107.4,314,-8.09,308,236,Mississippi Valley State,,SWAC,13,13,-7.83,104.2,130,112.0,312,67.6,139,-0.040999999999999995,271,-10.52,311,95.0,318,105.5,282,2.99,86
2003,Texas Southern,Alcorn State,77,68,260,Texas Southern,16.0,SWAC,18,13,-10.45,98.3,238,108.7,281,68.4,104,0.037000000000000005,75,-12.96,321,94.4,322,107.4,314,-8.09,308,278,Alcorn State,,SWAC,14,19,-11.79,92.5,294,104.3,202,70.5,43,0.026000000000000002,95,-8.22,292,96.7,305,104.9,269,3.49,72
2003,Texas Southern,UNC Asheville,84,92,260,Texas Southern,16.0,SWAC,18,13,-10.45,98.3,238,108.7,281,68.4,104,0.037000000000000005,75,-12.96,321,94.4,322,107.4,314,-8.09,308,283,UNC Asheville,16.0,BSth,14,17,-12.35,101.2,187,113.5,319,68.0,118,0.11900000000000001,5,-6.45,272,98.3,272,104.7,262,11.61,11
2003,Texas,UNC Asheville,82,61,7,Texas,1.0,B12,26,7,23.49,119.3,3,95.8,58,69.4,67,-0.009000000000000001,188,10.36,9,107.1,16,96.7,7,2.16,104,283,UNC Asheville,16.0,BSth,14,17,-12.35,101.2,187,113.5,319,68.0,118,0.11900000000000001,5,-6.45,272,98.3,272,104.7,262,11.61,11
2003,Duke,Colorado State,67,57,6,Duke,3.0,ACC,26,7,23.75,115.0,13,91.3,15,70.7,40,-0.03,246,8.85,28,107.1,17,98.3,43,0.64,138,104,Colorado State,14.0,MWC,17,14,5.96,110.6,37,104.6,205,67.1,162,0.031,88,4.39,89,104.6,86,100.2,92,-3.45,235
2003,Duke,Central Michigan,86,60,6,Duke,3.0,ACC,26,7,23.75,115.0,13,91.3,15,70.7,40,-0.03,246,8.85,28,107.1,17,98.3,43,0.64,138,70,Central Michigan,11.0,MAC,25,7,10.01,109.5,51,99.4,113,71.7,20,0.13699999999999998,3,2.06,122,104.3,102,102.3,152,2.86,89
2003,Creighton,Central Michigan,73,79,26,Creighton,6.0,MVC,29,5,17.54,112.4,24,94.9,40,68.4,103,0.026000000000000002,99,-0.19,155,102.5,159,102.7,168,-0.51,164,70,Central Michigan,11.0,MAC,25,7,10.01,109.5,51,99.4,113,71.7,20,0.13699999999999998,3,2.06,122,104.3,102,102.3,152,2.86,89
2003,Vermont,Boston University,56,55,150,Vermont,16.0,AE,19,11,1.57,101.1,191,99.5,114,64.4,271,0.019,119,-5.14,251,99.3,249,104.4,245,-2.29,213,125,Boston University,,AE,20,11,3.64,102.4,161,98.7,100,64.4,274,0.013000000000000001,133,-3.75,232,99.6,238,103.4,200,5.48,48
2003,Western Kentucky,Illinois,60,65,56,Western Kentucky,13.0,SB,24,9,11.75,108.0,65,96.3,61,67.2,156,0.035,78,1.09,138,103.1,143,102.0,137,2.09,107,5,Illinois,4.0,B10,25,7,24.47,113.2,22,88.7,7,67.8,127,-0.028999999999999998,242,7.29,52,105.8,60,98.5,53,-4.18,257
2003,Notre Dame,Illinois,68,60,18,Notre Dame,5.0,BE,24,10,20.31,116.5,7,96.2,60,69.2,74,0.009000000000000001,139,11.01,6,107.4,9,96.3,5,3.78,65,5,Illinois,4.0,B10,25,7,24.47,113.2,22,88.7,7,67.8,127,-0.028999999999999998,242,7.29,52,105.8,60,98.5,53,-4.18,257
2003,Notre Dame,Milwaukee,70,69,18,Notre Dame,5.0,BE,24,10,20.31,116.5,7,96.2,60,69.2,74,0.009000000000000001,139,11.01,6,107.4,9,96.3,5,3.78,65,52,Milwaukee,12.0,Horz,23,8,12.97,109.0,60,96.0,59,71.2,31,0.025,101,2.06,121,104.8,79,102.8,172,1.05,130
2003,Wagner,Pitt,61,87,179,Wagner,15.0,NEC,21,11,-1.16,104.7,118,105.9,238,67.6,134,0.049,61,-7.45,282,98.9,261,106.3,294,2.39,99,3,Pitt,2.0,BE,28,5,28.61,114.8,14,86.2,2,64.7,266,-0.023,224,7.08,56,105.5,66,98.4,48,-8.24,310
2003,Wake Forest,ETSU,76,73,21,Wake Forest,2.0,ACC,25,6,19.87,114.5,15,94.6,37,67.7,130,0.073,25,7.83,44,105.8,58,98.0,35,-3.8,249,147,ETSU,15.0,SC,17,11,1.75,101.3,186,99.6,116,75.2,3,0.036000000000000004,76,-1.8,188,102.1,169,103.9,219,4.8,57
2003,Louisville,Austin Peay,86,64,10,Louisville,4.0,CUSA,25,7,22.75,115.8,9,93.0,25,72.5,12,-0.028999999999999998,241,6.8,61,105.4,67,98.6,56,6.01,39,135,Austin Peay,13.0,OVC,20,8,2.65,100.7,197,98.0,86,64.4,273,0.171,1,-0.97,170,104.2,109,105.1,279,7.41,27
2004,Duke,Alabama State,96,61,1,Duke,1.0,ACC,31,6,32.33,120.8,2,88.5,3,67.7,94,-0.027999999999999997,232,12.59,7,109.5,7,96.9,4,2.42,94,266,Alabama State,16.0,SWAC,16,15,-10.72,93.8,295,104.5,180,61.4,304,0.023,108,-12.06,320,94.6,320,106.7,292,0.53,148
2004,Duke,UConn,78,79,1,Duke,1.0,ACC,31,6,32.33,120.8,2,88.5,3,67.7,94,-0.027999999999999997,232,12.59,7,109.5,7,96.9,4,2.42,94,2,UConn,2.0,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216
2004,Vermont,UConn,53,70,172,Vermont,15.0,AE,22,9,-1.37,101.0,199,102.4,154,63.9,239,0.113,4,-8.08,284,97.4,295,105.5,244,-2.5,229,2,UConn,2.0,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216
2004,DePaul,UConn,55,72,58,DePaul,7.0,CUSA,22,10,11.36,113.0,33,101.6,132,63.2,267,0.091,17,5.83,62,106.4,64,100.6,71,-0.62,180,2,UConn,2.0,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216
2004,Georgia Tech,UConn,73,82,8,Georgia Tech,3.0,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2,UConn,2.0,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216
2004,Vanderbilt,UConn,53,73,23,Vanderbilt,6.0,SEC,23,10,18.64,113.6,23,95.0,30,65.0,193,-0.002,176,7.87,28,108.0,23,100.1,45,-6.57,288,2,UConn,2.0,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216
2004,St. Joseph's,Liberty,82,63,3,St. Joseph's,1.0,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10,181,Liberty,16.0,BSth,18,15,-2.5,98.3,248,100.8,116,67.5,101,0.0,171,-5.73,254,100.5,248,106.2,279,5.71,40
2004,St. Joseph's,Oklahoma State,62,64,3,St. Joseph's,1.0,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10,4,Oklahoma State,2.0,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.028999999999999998,92,7.56,31,107.7,29,100.1,44,-5.55,274
2004,Pitt,Oklahoma State,51,63,5,Pitt,3.0,BE,31,5,25.91,114.1,20,88.2,2,59.7,314,-0.027999999999999997,235,5.97,56,106.4,63,100.5,65,-8.2,305,4,Oklahoma State,2.0,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.028999999999999998,92,7.56,31,107.7,29,100.1,44,-5.55,274
2004,UTSA,Stanford,45,71,248,UTSA,16.0,Slnd,19,14,-7.69,98.0,253,105.7,201,68.7,61,0.10300000000000001,8,-7.71,276,99.1,267,106.8,295,-5.14,268,12,Stanford,1.0,P10,30,2,22.52,111.9,42,89.3,5,64.5,212,0.051,56,3.76,99,105.9,78,102.2,117,-1.79,209
2004,Valparaiso,Gonzaga,49,76,152,Valparaiso,15.0,MCon,18,13,0.53,100.1,212,99.6,96,69.2,47,0.068,33,-1.31,189,104.7,118,106.0,267,0.85,139,7,Gonzaga,2.0,WCC,28,3,25.34,120.8,3,95.5,36,66.6,128,0.013000000000000001,136,3.28,105,105.5,94,102.2,116,7.0,23
2004,Nevada,Gonzaga,91,72,20,Nevada,10.0,WAC,25,9,20.27,112.3,39,92.0,15,68.7,58,-0.039,251,7.09,38,107.6,32,100.5,66,4.97,48,7,Gonzaga,2.0,WCC,28,3,25.34,120.8,3,95.5,36,66.6,128,0.013000000000000001,136,3.28,105,105.5,94,102.2,116,7.0,23
2004,Texas,Princeton,66,49,17,Texas,3.0,B12,25,8,21.54,115.6,16,94.1,22,64.7,206,0.038,72,9.27,14,109.1,11,99.8,35,0.8,143,108,Princeton,14.0,Ivy,20,8,4.86,106.3,106,101.4,127,56.4,325,0.033,85,-4.32,240,100.2,254,104.6,200,-0.07,166
2004,Texas,UNC,78,75,17,Texas,3.0,B12,25,8,21.54,115.6,16,94.1,22,64.7,206,0.038,72,9.27,14,109.1,11,99.8,35,0.8,143,11,UNC,6.0,ACC,19,11,23.23,117.4,10,94.1,23,70.9,16,-0.091,311,13.85,2,110.2,4,96.4,2,2.76,79
2004,UTEP,Maryland,83,86,41,UTEP,13.0,WAC,24,8,14.69,112.5,36,97.8,61,68.2,76,0.046,61,4.31,92,104.2,133,99.9,38,-6.38,284,22,Maryland,4.0,ACC,20,12,19.81,110.9,52,91.1,10,71.1,12,-0.009000000000000001,189,14.09,1,112.1,1,98.0,8,-1.13,192
2004,Syracuse,Maryland,72,70,30,Syracuse,5.0,BE,23,8,16.34,113.1,31,96.7,50,65.7,169,0.086,19,7.88,27,107.4,34,99.6,27,-4.61,261,22,Maryland,4.0,ACC,20,12,19.81,110.9,52,91.1,10,71.1,12,-0.009000000000000001,189,14.09,1,112.1,1,98.0,8,-1.13,192
2004,Wake Forest,VCU,79,78,15,Wake Forest,4.0,ACC,21,10,21.69,121.6,1,99.9,102,70.4,23,-0.019,216,13.52,4,109.6,5,96.1,1,1.79,116,81,VCU,13.0,CAA,23,8,9.09,105.6,115,96.5,48,64.4,216,0.076,25,-0.29,163,102.3,208,102.6,135,0.29,156
2004,Wake Forest,Manhattan,84,80,15,Wake Forest,4.0,ACC,21,10,21.69,121.6,1,99.9,102,70.4,23,-0.019,216,13.52,4,109.6,5,96.1,1,1.79,116,48,Manhattan,12.0,MAAC,25,6,13.38,109.1,71,95.7,38,65.0,194,0.012,139,-1.77,193,103.2,177,105.0,220,1.31,130
2004,Wake Forest,St. Joseph's,80,84,15,Wake Forest,4.0,ACC,21,10,21.69,121.6,1,99.9,102,70.4,23,-0.019,216,13.52,4,109.6,5,96.1,1,1.79,116,3,St. Joseph's,1.0,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10
2004,Texas Tech,St. Joseph's,65,70,28,Texas Tech,8.0,B12,23,11,17.11,111.4,46,94.3,24,66.7,126,0.01,143,8.29,24,108.4,15,100.1,47,2.29,97,3,St. Joseph's,1.0,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10
2004,Manhattan,Florida,75,60,48,Manhattan,12.0,MAAC,25,6,13.38,109.1,71,95.7,38,65.0,194,0.012,139,-1.77,193,103.2,177,105.0,220,1.31,130,25,Florida,5.0,SEC,20,11,18.26,116.9,12,98.6,78,65.9,162,-0.023,222,9.6,13,107.9,24,98.3,11,0.08,163
2004,Syracuse,BYU,80,75,30,Syracuse,5.0,BE,23,8,16.34,113.1,31,96.7,50,65.7,169,0.086,19,7.88,27,107.4,34,99.6,27,-4.61,261,35,BYU,12.0,MWC,21,9,15.64,113.0,32,97.4,59,65.9,160,0.02,116,7.13,37,108.1,19,101.0,78,6.41,32
2004,Syracuse,Alabama,71,80,30,Syracuse,5.0,BE,23,8,16.34,113.1,31,96.7,50,65.7,169,0.086,19,7.88,27,107.4,34,99.6,27,-4.61,261,29,Alabama,8.0,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29
2004,Southern Illinois,Alabama,64,65,42,Southern Illinois,9.0,MVC,25,5,14.33,109.1,70,94.8,29,65.2,188,0.046,62,2.54,113,105.1,107,102.5,134,2.25,103,29,Alabama,8.0,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29
2004,Stanford,Alabama,67,70,12,Stanford,1.0,P10,30,2,22.52,111.9,42,89.3,5,64.5,212,0.051,56,3.76,99,105.9,78,102.2,117,-1.79,209,29,Alabama,8.0,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29
2004,UConn,Alabama,87,71,2,UConn,2.0,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,29,Alabama,8.0,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29
