Favored,Underdog,Year,Win_Loss_Fav,Win_Loss,Win_Loss_Diff,Tm._Fav,Tm.,Tm._Diff,Opp._Fav,Opp.,Opp._Diff,MP_Fav,MP,MP_Diff,FG_Fav,FG,FG_Diff,FG_opp_Fav,FG_opp,FG_opp_Diff,FGA_Fav,FGA,FGA_Diff,FGA_opp_Fav,FGA_opp,FGA_opp_Diff,FG%_Fav,FG%,FG%_Diff,FG%_opp_Fav,FG%_opp,FG%_opp_Diff,3P_Fav,3P,3P_Diff,3P_opp_Fav,3P_opp,3P_opp_Diff,3PA_Fav,3PA,3PA_Diff,3PA_opp_Fav,3PA_opp,3PA_opp_Diff,3P%_Fav,3P%,3P%_Diff,3P%_opp_Fav,3P%_opp,3P%_opp_Diff,FT_Fav,FT,FT_Diff,FT_opp_Fav,FT_opp,FT_opp_Diff,FTA_Fav,FTA,FTA_Diff,FTA_opp_Fav,FTA_opp,FTA_opp_Diff,FT%_Fav,FT%,FT%_Diff,FT%_opp_Fav,FT%_opp,FT%_opp_Diff,ORB_Fav,ORB,ORB_Diff,ORB_opp_Fav,ORB_opp,ORB_opp_Diff,TRB_Fav,TRB,TRB_Diff,TRB_opp_Fav,TRB_opp,TRB_opp_Diff,AST_Fav,AST,AST_Diff,AST_opp_Fav,AST_opp,AST_opp_Diff,STL_Fav,STL,STL_Diff,STL_opp_Fav,STL_opp,STL_opp_Diff,BLK_Fav,BLK,BLK_Diff,BLK_opp_Fav,BLK_opp,BLK_opp_Diff,TOV_Fav,TOV,TOV_Diff,TOV_opp_Fav,TOV_opp,TOV_opp_Diff,PF_Fav,PF,PF_Diff,PF_opp_Fav,PF_opp,PF_opp_Diff,Label
New Mexico,San Diego State,2013,0.8285714285714286,0.6764705882352942,0.15210084033613447,67.28571428571429,69.29411764705883,-2.0084033613445342,60.628571428571426,61.088235294117645,-0.45966386554621863,40.285714285714285,40.14705882352941,0.13865546218487168,21.942857142857143,24.676470588235293,-2.7336134453781504,21.714285714285715,22.176470588235293,-0.4621848739495782,51.857142857142854,56.35294117647059,-4.495798319327733,55.542857142857144,56.38235294117647,-0.8394957983193265,0.423,0.438,-0.015000000000000013,0.391,0.393,-0.0020000000000000018,6.314285714285714,5.9411764705882355,0.37310924369747855,7.514285714285714,5.970588235294118,1.5436974789915965,17.97142857142857,18.176470588235293,-0.20504201680672196,21.742857142857144,18.470588235294116,3.272268907563028,0.35100000000000003,0.327,0.02400000000000002,0.34600000000000003,0.32299999999999995,0.023000000000000076,17.085714285714285,14.0,3.0857142857142854,9.628571428571428,10.764705882352942,-1.136134453781514,23.685714285714287,20.5,3.185714285714287,14.285714285714286,15.882352941176471,-1.5966386554621845,0.721,0.6829999999999999,0.038000000000000034,0.674,0.6779999999999999,-0.0039999999999998925,9.571428571428571,11.058823529411764,-1.4873949579831933,9.771428571428572,10.029411764705882,-0.25798319327731,32.08571428571429,33.64705882352941,-1.561344537815124,32.885714285714286,33.1764705882353,-0.2907563025210109,14.428571428571429,12.5,1.9285714285714288,12.571428571428571,12.5,0.07142857142857117,6.285714285714286,6.911764705882353,-0.6260504201680677,5.4,5.294117647058823,0.10588235294117698,3.8285714285714287,4.5588235294117645,-0.7302521008403358,2.8857142857142857,3.0,-0.11428571428571432,11.485714285714286,12.058823529411764,-0.5731092436974787,12.714285714285714,12.617647058823529,0.09663865546218453,15.485714285714286,14.617647058823529,0.8680672268907568,19.8,17.676470588235293,2.123529411764707,0
Syracuse,Seton Hall,2013,0.75,0.45454545454545453,0.29545454545454547,70.4,64.72727272727273,5.672727272727272,58.675,65.15151515151516,-6.476515151515159,40.25,40.303030303030305,-0.05303030303030454,25.175,22.545454545454547,2.629545454545454,19.85,22.272727272727273,-2.422727272727272,57.325,51.63636363636363,5.68863636363637,53.8,53.96969696969697,-0.16969696969697168,0.439,0.4370000000000001,0.0019999999999998908,0.369,0.413,-0.043999999999999984,5.825,7.909090909090909,-2.084090909090909,6.15,5.818181818181818,0.331818181818182,17.4,21.545454545454547,-4.145454545454548,21.7,17.09090909090909,4.609090909090909,0.335,0.3670000000000001,-0.032000000000000084,0.28300000000000003,0.34,-0.056999999999999995,14.225,11.727272727272727,2.497727272727273,12.825,14.787878787878787,-1.962878787878788,21.075,17.818181818181817,3.2568181818181827,19.05,21.12121212121212,-2.0712121212121204,0.675,0.6579999999999999,0.017000000000000126,0.6729999999999999,0.7,-0.027000000000000024,14.0,10.030303030303031,3.969696969696969,12.775,11.454545454545455,1.3204545454545453,34.5,30.87878787878788,3.621212121212121,34.875,33.81818181818182,1.0568181818181799,14.05,13.969696969696969,0.08030303030303187,13.425,12.666666666666666,0.7583333333333346,9.0,6.818181818181818,2.1818181818181817,6.95,8.969696969696969,-2.0196969696969687,6.2,2.606060606060606,3.593939393939394,3.2,3.4545454545454546,-0.2545454545454544,12.375,15.575757575757576,-3.200757575757576,15.4,12.696969696969697,2.703030303030303,15.925,18.90909090909091,-2.9840909090909093,18.15,17.03030303030303,1.1196969696969674,0
Syracuse,Pitt,2013,0.75,0.7272727272727273,0.022727272727272707,70.4,69.15151515151516,1.2484848484848499,58.675,55.96969696969697,2.7053030303030283,40.25,40.45454545454545,-0.20454545454545325,25.175,25.363636363636363,-0.1886363636363626,19.85,19.0,0.8500000000000014,57.325,53.78787878787879,3.537121212121214,53.8,48.42424242424242,5.375757575757575,0.439,0.472,-0.032999999999999974,0.369,0.392,-0.02300000000000002,5.825,4.9393939393939394,0.8856060606060607,6.15,5.212121212121212,0.9378787878787884,17.4,14.151515151515152,3.2484848484848463,21.7,17.12121212121212,4.578787878787878,0.335,0.349,-0.013999999999999957,0.28300000000000003,0.304,-0.020999999999999963,14.225,13.484848484848484,0.7401515151515152,12.825,12.757575757575758,0.0674242424242415,21.075,20.181818181818183,0.8931818181818159,19.05,17.636363636363637,1.413636363636364,0.675,0.6679999999999999,0.007000000000000117,0.6729999999999999,0.723,-0.050000000000000044,14.0,12.878787878787879,1.121212121212121,12.775,9.575757575757576,3.199242424242424,34.5,32.333333333333336,2.1666666666666643,34.875,28.545454545454547,6.329545454545453,14.05,16.272727272727273,-2.2227272727272727,13.425,10.151515151515152,3.2734848484848484,9.0,6.606060606060606,2.3939393939393936,6.95,5.484848484848484,1.4651515151515158,6.2,3.9696969696969697,2.2303030303030305,3.2,3.727272727272727,-0.5272727272727269,12.375,11.030303030303031,1.3446969696969688,15.4,13.454545454545455,1.9454545454545453,15.925,17.424242424242426,-1.499242424242425,18.15,17.78787878787879,0.3621212121212096,0
Pitt,Wichita State,2013,0.7272727272727273,0.7692307692307693,-0.04195804195804198,69.15151515151516,69.74358974358974,-0.5920745920745816,55.96969696969697,61.15384615384615,-5.1841491841491845,40.45454545454545,40.0,0.45454545454545325,25.363636363636363,24.46153846153846,0.9020979020979034,19.0,20.435897435897434,-1.4358974358974343,53.78787878787879,55.53846153846154,-1.7505827505827511,48.42424242424242,51.794871794871796,-3.3706293706293735,0.472,0.44,0.03199999999999997,0.392,0.395,-0.0030000000000000027,4.9393939393939394,6.641025641025641,-1.701631701631702,5.212121212121212,6.102564102564102,-0.8904428904428903,14.151515151515152,19.615384615384617,-5.4638694638694645,17.12121212121212,18.94871794871795,-1.8275058275058278,0.349,0.339,0.009999999999999953,0.304,0.322,-0.018000000000000016,13.484848484848484,14.179487179487179,-0.6946386946386944,12.757575757575758,14.179487179487179,-1.421911421911421,20.181818181818183,20.28205128205128,-0.10023310023309762,17.636363636363637,19.846153846153847,-2.20979020979021,0.6679999999999999,0.6990000000000001,-0.03100000000000014,0.723,0.7140000000000001,0.008999999999999897,12.878787878787879,13.128205128205128,-0.24941724941724885,9.575757575757576,9.102564102564102,0.47319347319347393,32.333333333333336,34.743589743589745,-2.410256410256409,28.545454545454547,30.512820512820515,-1.9673659673659678,16.272727272727273,13.58974358974359,2.682983682983684,10.151515151515152,10.512820512820513,-0.3613053613053605,6.606060606060606,7.410256410256411,-0.8041958041958042,5.484848484848484,5.641025641025641,-0.156177156177157,3.9696969696969697,4.435897435897436,-0.4662004662004664,3.727272727272727,2.9743589743589745,0.7529137529137526,11.030303030303031,12.615384615384615,-1.5850815850815838,13.454545454545455,12.948717948717949,0.5058275058275061,17.424242424242426,17.94871794871795,-0.5244755244755233,17.78787878787879,18.025641025641026,-0.2377622377622366,1
Syracuse,Georgetown,2013,0.75,0.78125,-0.03125,70.4,64.6875,5.712500000000006,58.675,56.4375,2.237499999999997,40.25,40.625,-0.375,25.175,23.03125,2.1437500000000007,19.85,19.46875,0.3812500000000014,57.325,50.84375,6.481250000000003,53.8,51.53125,2.268749999999997,0.439,0.453,-0.014000000000000012,0.369,0.378,-0.009000000000000008,5.825,5.90625,-0.08124999999999982,6.15,5.375,0.7750000000000004,17.4,16.75,0.6499999999999986,21.7,17.5,4.199999999999999,0.335,0.353,-0.01799999999999996,0.28300000000000003,0.307,-0.023999999999999966,14.225,12.71875,1.5062499999999996,12.825,12.125,0.6999999999999993,21.075,18.71875,2.3562499999999993,19.05,18.1875,0.8625000000000007,0.675,0.679,-0.0040000000000000036,0.6729999999999999,0.667,0.005999999999999894,14.0,9.28125,4.71875,12.775,10.6875,2.0875000000000004,34.5,29.96875,4.53125,34.875,31.96875,2.90625,14.05,14.8125,-0.7624999999999993,13.425,11.03125,2.3937500000000007,9.0,7.5,1.5,6.95,6.3125,0.6375000000000002,6.2,3.84375,2.35625,3.2,3.28125,-0.08124999999999982,12.375,12.71875,-0.34375,15.4,14.1875,1.2125000000000004,15.925,17.375,-1.4499999999999993,18.15,18.3125,-0.16250000000000142,0
Louisville,Syracuse,2013,0.875,0.75,0.125,74.45,70.4,4.049999999999997,58.775,58.675,0.10000000000000142,40.625,40.25,0.375,26.2,25.175,1.0249999999999986,20.625,19.85,0.7749999999999986,57.5,57.325,0.17499999999999716,52.225,53.8,-1.5749999999999957,0.456,0.439,0.017000000000000015,0.395,0.369,0.026000000000000023,5.75,5.825,-0.07500000000000018,5.525,6.15,-0.625,17.275,17.4,-0.125,17.4,21.7,-4.300000000000001,0.333,0.335,-0.0020000000000000018,0.318,0.28300000000000003,0.034999999999999976,16.3,14.225,2.075000000000001,12.0,12.825,-0.8249999999999993,23.0,21.075,1.9250000000000007,18.25,19.05,-0.8000000000000007,0.7090000000000001,0.675,0.03400000000000003,0.6579999999999999,0.6729999999999999,-0.015000000000000013,13.275,14.0,-0.7249999999999996,11.725,12.775,-1.0500000000000007,34.625,34.5,0.125,33.175,34.875,-1.7000000000000028,14.6,14.05,0.5499999999999989,10.25,13.425,-3.1750000000000007,10.75,9.0,1.75,5.6,6.95,-1.3500000000000005,4.2,6.2,-2.0,3.275,3.2,0.07499999999999973,12.375,12.375,0.0,18.25,15.4,2.8499999999999996,18.175,15.925,2.25,19.15,18.15,1.0,0
Louisville,Villanova,2013,0.875,0.5882352941176471,0.2867647058823529,74.45,67.8529411764706,6.597058823529409,58.775,65.11764705882354,-6.3426470588235375,40.625,40.73529411764706,-0.11029411764705799,26.2,21.529411764705884,4.670588235294115,20.625,21.558823529411764,-0.9338235294117645,57.5,51.76470588235294,5.735294117647058,52.225,53.294117647058826,-1.0691176470588246,0.456,0.416,0.040000000000000036,0.395,0.405,-0.010000000000000009,5.75,6.0,-0.25,5.525,7.205882352941177,-1.6808823529411763,17.275,18.147058823529413,-0.8720588235294144,17.4,19.441176470588236,-2.041176470588237,0.333,0.331,0.0020000000000000018,0.318,0.371,-0.05299999999999999,16.3,18.794117647058822,-2.4941176470588218,12.0,14.794117647058824,-2.7941176470588243,23.0,26.147058823529413,-3.147058823529413,18.25,21.764705882352942,-3.514705882352942,0.7090000000000001,0.7190000000000001,-0.010000000000000009,0.6579999999999999,0.68,-0.02200000000000013,13.275,11.264705882352942,2.0102941176470583,11.725,10.176470588235293,1.5485294117647062,34.625,32.8235294117647,1.801470588235297,33.175,33.088235294117645,0.08676470588235219,14.6,12.147058823529411,2.4529411764705884,10.25,13.647058823529411,-3.3970588235294112,10.75,7.735294117647059,3.014705882352941,5.6,7.823529411764706,-2.223529411764706,4.2,3.3529411764705883,0.8470588235294119,3.275,3.264705882352941,0.010294117647058787,12.375,15.676470588235293,-3.3014705882352935,18.25,15.235294117647058,3.014705882352942,18.175,19.147058823529413,-0.9720588235294123,19.15,21.38235294117647,-2.2323529411764724,0
Louisville,Notre Dame,2013,0.875,0.7142857142857143,0.1607142857142857,74.45,70.0,4.450000000000003,58.775,63.48571428571429,-4.710714285714289,40.625,41.142857142857146,-0.5178571428571459,26.2,25.485714285714284,0.7142857142857153,20.625,24.142857142857142,-3.5178571428571423,57.5,55.114285714285714,2.385714285714286,52.225,57.457142857142856,-5.232142857142854,0.456,0.462,-0.006000000000000005,0.395,0.42,-0.024999999999999967,5.75,6.514285714285714,-0.7642857142857142,5.525,5.457142857142857,0.06785714285714306,17.275,17.62857142857143,-0.3535714285714313,17.4,16.771428571428572,0.6285714285714263,0.333,0.37,-0.03699999999999998,0.318,0.325,-0.007000000000000006,16.3,12.514285714285714,3.7857142857142865,12.0,9.742857142857142,2.257142857142858,23.0,17.65714285714286,5.342857142857142,18.25,14.114285714285714,4.135714285714286,0.7090000000000001,0.7090000000000001,0.0,0.6579999999999999,0.69,-0.03200000000000003,13.275,11.057142857142857,2.2178571428571434,11.725,10.514285714285714,1.2107142857142854,34.625,32.74285714285714,1.8821428571428598,33.175,32.0,1.1749999999999972,14.6,16.771428571428572,-2.1714285714285726,10.25,14.657142857142857,-4.407142857142857,10.75,5.0,5.75,5.6,5.714285714285714,-0.11428571428571477,4.2,3.7714285714285714,0.4285714285714288,3.275,3.4857142857142858,-0.21071428571428585,12.375,11.228571428571428,1.1464285714285722,18.25,10.228571428571428,8.021428571428572,18.175,14.142857142857142,4.032142857142858,19.15,17.314285714285713,1.8357142857142854,0
Louisville,North Carolina A&T,2013,0.875,0.5405405405405406,0.33445945945945943,74.45,62.13513513513514,12.314864864864866,58.775,61.91891891891892,-3.1439189189189207,40.625,40.13513513513514,0.48986486486486314,26.2,20.972972972972972,5.227027027027027,20.625,20.62162162162162,0.0033783783783789545,57.5,52.08108108108108,5.418918918918919,52.225,53.108108108108105,-0.8831081081081038,0.456,0.403,0.05299999999999999,0.395,0.388,0.007000000000000006,5.75,5.8108108108108105,-0.06081081081081052,5.525,6.486486486486487,-0.9614864864864865,17.275,19.10810810810811,-1.8331081081081102,17.4,20.27027027027027,-2.8702702702702716,0.333,0.304,0.029000000000000026,0.318,0.32,-0.0020000000000000018,16.3,14.378378378378379,1.9216216216216218,12.0,14.18918918918919,-2.1891891891891895,23.0,21.864864864864863,1.1351351351351369,18.25,21.72972972972973,-3.47972972972973,0.7090000000000001,0.6579999999999999,0.051000000000000156,0.6579999999999999,0.653,0.004999999999999893,13.275,10.45945945945946,2.8155405405405407,11.725,12.027027027027026,-0.30202702702702666,34.625,31.513513513513512,3.1114864864864877,33.175,36.45945945945946,-3.2844594594594625,14.6,10.945945945945946,3.654054054054054,10.25,11.756756756756756,-1.5067567567567561,10.75,7.054054054054054,3.6959459459459456,5.6,6.783783783783784,-1.1837837837837846,4.2,4.45945945945946,-0.2594594594594595,3.275,3.5675675675675675,-0.29256756756756763,12.375,15.243243243243244,-2.868243243243244,18.25,15.91891891891892,2.3310810810810807,18.175,19.35135135135135,-1.1763513513513502,19.15,18.56756756756757,0.5824324324324301,0
Louisville,Oregon,2013,0.875,0.7567567567567568,0.1182432432432432,74.45,71.62162162162163,2.8283783783783747,58.775,63.567567567567565,-4.792567567567566,40.625,40.67567567567568,-0.05067567567567721,26.2,25.513513513513512,0.686486486486487,20.625,22.83783783783784,-2.2128378378378386,57.5,57.027027027027025,0.47297297297297547,52.225,55.108108108108105,-2.883108108108104,0.456,0.447,0.009000000000000008,0.395,0.414,-0.01899999999999996,5.75,5.1891891891891895,0.5608108108108105,5.525,5.486486486486487,0.03851351351351351,17.275,15.594594594594595,1.6804054054054038,17.4,16.43243243243243,0.967567567567567,0.333,0.333,0.0,0.318,0.334,-0.016000000000000014,16.3,15.405405405405405,0.8945945945945954,12.0,12.405405405405405,-0.40540540540540526,23.0,21.864864864864863,1.1351351351351369,18.25,18.35135135135135,-0.10135135135135087,0.7090000000000001,0.705,0.004000000000000115,0.6579999999999999,0.6759999999999999,-0.018000000000000016,13.275,12.18918918918919,1.0858108108108109,11.725,9.45945945945946,2.26554054054054,34.625,34.729729729729726,-0.10472972972972627,33.175,31.37837837837838,1.7966216216216182,14.6,13.08108108108108,1.518918918918919,10.25,10.837837837837839,-0.5878378378378386,10.75,8.486486486486486,2.263513513513514,5.6,6.702702702702703,-1.102702702702703,4.2,3.945945945945946,0.2540540540540541,3.275,2.945945945945946,0.32905405405405386,12.375,15.0,-2.625,18.25,15.378378378378379,2.871621621621621,18.175,17.594594594594593,0.5804054054054077,19.15,18.83783783783784,0.31216216216216,0
Louisville,Wichita State,2013,0.875,0.7692307692307693,0.10576923076923073,74.45,69.74358974358974,4.7064102564102654,58.775,61.15384615384615,-2.3788461538461547,40.625,40.0,0.625,26.2,24.46153846153846,1.7384615384615394,20.625,20.435897435897434,0.18910256410256565,57.5,55.53846153846154,1.96153846153846,52.225,51.794871794871796,0.4301282051282058,0.456,0.44,0.016000000000000014,0.395,0.395,0.0,5.75,6.641025641025641,-0.8910256410256414,5.525,6.102564102564102,-0.5775641025641018,17.275,19.615384615384617,-2.340384615384618,17.4,18.94871794871795,-1.5487179487179503,0.333,0.339,-0.006000000000000005,0.318,0.322,-0.0040000000000000036,16.3,14.179487179487179,2.120512820512822,12.0,14.179487179487179,-2.179487179487179,23.0,20.28205128205128,2.717948717948719,18.25,19.846153846153847,-1.5961538461538467,0.7090000000000001,0.6990000000000001,0.010000000000000009,0.6579999999999999,0.7140000000000001,-0.05600000000000016,13.275,13.128205128205128,0.1467948717948726,11.725,9.102564102564102,2.6224358974358974,34.625,34.743589743589745,-0.1185897435897445,33.175,30.512820512820515,2.6621794871794826,14.6,13.58974358974359,1.0102564102564102,10.25,10.512820512820513,-0.2628205128205128,10.75,7.410256410256411,3.3397435897435894,5.6,5.641025641025641,-0.04102564102564177,4.2,4.435897435897436,-0.23589743589743595,3.275,2.9743589743589745,0.30064102564102546,12.375,12.615384615384615,-0.24038461538461497,18.25,12.948717948717949,5.301282051282051,18.175,17.94871794871795,0.2262820512820518,19.15,18.025641025641026,1.124358974358973,0
Louisville,Michigan,2013,0.875,0.7948717948717948,0.08012820512820518,74.45,75.17948717948718,-0.7294871794871796,58.775,63.256410256410255,-4.481410256410257,40.625,40.38461538461539,0.2403846153846132,26.2,28.025641025641026,-1.8256410256410263,20.625,24.128205128205128,-3.5032051282051277,57.5,57.94871794871795,-0.4487179487179489,52.225,56.94871794871795,-4.7237179487179475,0.456,0.484,-0.02799999999999997,0.395,0.424,-0.02899999999999997,5.75,7.589743589743589,-1.8397435897435894,5.525,6.205128205128205,-0.6801282051282049,17.275,19.71794871794872,-2.4429487179487204,17.4,19.102564102564102,-1.7025641025641036,0.333,0.385,-0.05199999999999999,0.318,0.325,-0.007000000000000006,16.3,11.538461538461538,4.761538461538462,12.0,8.794871794871796,3.2051282051282044,23.0,16.46153846153846,6.53846153846154,18.25,12.897435897435898,5.352564102564102,0.7090000000000001,0.701,0.008000000000000118,0.6579999999999999,0.682,-0.024000000000000132,13.275,10.666666666666666,2.6083333333333343,11.725,10.153846153846153,1.5711538461538463,34.625,31.94871794871795,2.676282051282051,33.175,32.07692307692308,1.098076923076917,14.6,14.487179487179487,0.11282051282051242,10.25,12.666666666666666,-2.416666666666666,10.75,6.128205128205129,4.621794871794871,5.6,5.358974358974359,0.24102564102564106,4.2,2.769230769230769,1.430769230769231,3.275,3.1794871794871793,0.09551282051282062,12.375,9.435897435897436,2.939102564102564,18.25,12.051282051282051,6.198717948717949,18.175,12.717948717948717,5.4570512820512835,19.15,15.487179487179487,3.6628205128205114,0
